especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
MERVAL USD,541.089,,,541.089,541.089,541.089,,,,,2013-10-02,,541.089,1380682800,0
MERVAL USD,537.74,,,537.74,537.74,537.74,,,,,2013-10-03,,537.74,1380769200,0
MERVAL USD,536.516,,,536.516,536.516,536.516,,,,,2013-10-04,,536.516,1380855600,0
MERVAL USD,541.094,,,541.094,541.094,541.094,,,,,2013-10-07,,541.094,1381114800,0
MERVAL USD,544.275,,,544.275,544.275,544.275,,,,,2013-10-08,,544.275,1381201200,0
MERVAL USD,546.566,,,546.566,546.566,546.566,,,,,2013-10-09,,546.566,1381287600,0
MERVAL USD,570.769,,,570.769,570.769,570.769,,,,,2013-10-10,,570.769,1381374000,0
MERVAL USD,576.031,,,576.031,576.031,576.031,,,,,2013-10-11,,576.031,1381460400,0
MERVAL USD,580.8,,,580.8,580.8,580.8,,,,,2013-10-15,,580.8,1381806000,0
MERVAL USD,584.088,,,584.088,584.088,584.088,,,,,2013-10-16,,584.088,1381892400,0
MERVAL USD,598.463,,,598.463,598.463,598.463,,,,,2013-10-17,,598.463,1381978800,0
MERVAL USD,600.643,,,600.643,600.643,600.643,,,,,2013-10-18,,600.643,1382065200,0
MERVAL USD,615.463,,,615.463,615.463,615.463,,,,,2013-10-21,,615.463,1382324400,0
MERVAL USD,605.859,,,605.859,605.859,605.859,,,,,2013-10-22,,605.859,1382410800,0
MERVAL USD,578.584,,,578.584,578.584,578.584,,,,,2013-10-23,,578.584,1382497200,0
MERVAL USD,603.376,,,603.376,603.376,603.376,,,,,2013-10-24,,603.376,1382583600,0
MERVAL USD,590.508,,,590.508,590.508,590.508,,,,,2013-10-25,,590.508,1382670000,0
MERVAL USD,581.99,,,581.99,581.99,581.99,,,,,2013-10-28,,581.99,1382929200,0
MERVAL USD,561.114,,,561.114,561.114,561.114,,,,,2013-10-29,,561.114,1383015600,0
MERVAL USD,573.714,,,573.714,573.714,573.714,,,,,2013-10-30,,573.714,1383102000,0
MERVAL USD,563.874,,,563.874,563.874,563.874,,,,,2013-10-31,,563.874,1383188400,0
MERVAL USD,555.58,,,555.58,555.58,555.58,,,,,2013-11-01,,555.58,1383274800,0
MERVAL USD,566.53,,,566.53,566.53,566.53,,,,,2013-11-04,,566.53,1383534000,0
MERVAL USD,599.724,,,599.724,599.724,599.724,,,,,2013-11-05,,599.724,1383620400,0
MERVAL USD,569.112,,,569.112,569.112,569.112,,,,,2013-11-07,,569.112,1383793200,0
